,V1_Dir,V1_Action,V1_Lane_Nu,V1_Driver1,V2_Driver1,V2_Dir,V2_Action,V2_Lane_Nu,Total_Vehi,Fatalities,Injury_Typ,Injured,Property_D,Crash_Type,V1_Vehicle,V2_Driver_,Pedalcycli,Pedestrian,Motorcycli,V1_Type
1590,1.0,3.0,3.0,0.0,0.0,1.0,3.0,3.0,4.0,1.03,2.11750743426923,0.0,0.0,4.0,,,,,,
1591,2.0,3.0,2.0,0.0,0.0,2.0,3.0,2.0,2.0,1.04,2.0,2.0,1.0,4.0,,,,,,
1592,1.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,2.0,1.055,1.91241973188263,0.0,0.0,1.0,,,,,,
1593,3.0,6.0,1.0,0.0,0.0,3.0,3.0,1.0,2.0,1.10166666666667,2.0,1.0,1.0,7.0,,,,,,
1594,2.0,6.0,3.0,0.945739649697633,0.0,2.0,3.0,3.0,2.0,1.095,2.05533575597147,0.0,0.0,0.0,,,,,,
1595,1.0,3.0,4.0,0.0,0.0002424242424241,2.0,12.0,4.0,2.0,1.0,2.01159716074604,0.0,0.0,4.0,,,,,,
1596,2.0,3.0,2.0,0.0,0.0,2.0,3.0,2.0,2.0,1.05,2.0,1.0,1.0,4.0,,,,,,
1597,1.0,3.0,3.0,0.0,0.0,1.0,12.0,3.0,2.0,1.03,2.16242501196025,0.0,0.0,4.0,,,,,,
1598,2.0,3.0,0.0,0.0,0.0,1.0,13.0,0.0,2.0,1.24166666666667,2.0587634876246,0.0,0.0,0.0,,,,,,
1599,2.0,3.0,0.0,17.0,0.0,0.0,3.0,0.0,2.0,1.22183333333333,2.0,2.0,1.0,0.0,,,,,,
1600,0.0,3.0,1.0,0.0,0.0,0.0,12.0,1.0,4.0,1.05,2.0,5.0,1.0,4.0,,,,,,
1601,2.0,3.0,2.0,0.0,0.0,2.0,12.0,2.0,2.0,1.13666666666667,2.16841050923699,0.0,0.0,4.0,,,,,,
1602,1.0,3.0,1.0,0.0,0.0,1.0,3.0,1.0,3.0,1.085,2.0,1.0,1.0,4.0,,,,,,
1603,2.0,3.0,2.0,0.0,0.0,2.0,3.0,2.0,2.0,1.03,2.13051542001002,0.0,0.0,7.0,,,,,,
1604,1.02614245698279,3.0,1.0,2.48710306705952,0.0,1.0,12.0,1.0,2.0,1.02,2.01528301285746,0.0,0.0,4.0,,,,,,
1605,0.0,6.0,2.0,0.0,0.0,2.0,3.0,2.0,2.0,1.0475,2.04765051066123,0.0,0.0,0.0,,,,,,
1606,1.0,3.0,0.0,0.0,0.0,3.0,13.0,0.0,2.0,1.11166666666667,1.93903863432165,0.0,0.0,0.0,,,,,,
1607,0.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,1.02,2.0,2.0,1.0,4.0,,,,,,
1608,1.0,14.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,1.1225,2.0,1.0,1.0,0.0,,,,,,
1609,3.0,3.0,0.0,0.0,0.0,2.0,13.0,0.0,2.0,1.11,2.0,2.0,1.0,0.0,,,,,,
1610,2.0,14.0,0.0,24.0,0.0,1.0,3.0,0.0,2.0,1.25,1.0,1.0,1.0,0.0,,,,,,
1611,2.0,3.0,0.0,0.0,0.0,0.0,13.0,0.0,2.0,1.27166666666667,2.0,1.0,1.0,0.0,,,,,,
1612,2.0,14.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,,,,,,
1613,0.0,1.0,2.0,24.0,0.0,0.0,3.0,2.0,2.0,1.09,1.90731015339508,0.0,0.0,0.0,,,,,,
1614,3.0,6.0,0.0,3.0,0.0399999999999999,2.25125426127487,7.82100214072696,0.0,1.0,1.07,2.18129431614897,0.0,0.0,3.0,,,,,,
1615,1.0,3.0,0.0,0.0,0.0,1.0,12.0,0.0,2.0,1.0,2.16489814814815,0.0,0.0,7.0,,,,,,
1616,0.0,14.0,0.0,0.0,0.0799999999999999,0.533325638087172,7.72807611135891,0.0,1.0,1.02,1.77220986071009,0.0,0.0,3.0,,,,,,
1617,3.0,3.0,2.0,0.0,0.2324,2.52973004694836,12.0,2.0,2.0,1.01,2.02127192982456,0.0,0.0,3.0,,,,,,
1618,3.0,14.0,1.0,0.0,0.0801769911504424,1.71053585645318,7.63198110898093,0.0,1.0,1.05,1.79839512781904,0.0,0.0,3.0,,,,,,
1619,0.0,13.0,2.0,4.47840323603432,0.0,3.0,12.0,2.0,2.0,1.14166666666667,1.93928416866989,0.0,0.0,2.0,,,,,,
1620,2.0,3.0,1.0,0.0,0.0,2.0,12.0,1.0,2.0,1.11666666666667,2.10862194489548,0.0,0.0,4.0,,,,,,
1621,1.0,3.0,0.0,0.0,0.0252579852579852,1.09497626866545,5.08029610728661,0.0,1.0,1.0,2.28870535714286,0.0,0.0,3.0,,,,,,
1622,3.0,3.0,3.0,0.0,0.0,3.0,12.0,3.0,2.0,1.12,2.0,5.0,1.0,4.0,,,,,,
1623,2.0,12.0,2.0,0.0,0.22,1.90283751999486,9.01356123481781,0.0,1.0,1.0,2.07428048780488,0.0,0.0,4.0,,,,,,
1624,2.0,14.0,2.0,0.0,0.0,1.0,3.0,2.0,2.0,1.1125,1.0,2.0,1.0,0.0,,,,,,
1625,3.0,10.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,1.14666666666667,2.14117245725913,0.0,0.0,7.0,,,,,,
1626,1.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.1325,2.0,1.0,1.0,0.0,,,,,,
1627,1.0,3.0,1.0,0.0,0.044137477858408,1.13630853247836,6.73595121422772,0.0,1.0,1.0,2.06813122923588,0.0,0.0,3.0,,,,,,
1628,1.0,3.0,1.0,0.0,0.0,1.0,12.0,1.0,2.0,1.03,2.0,1.0,1.0,4.0,,,,,,
1629,1.0,3.0,2.0,0.0,0.0,1.0,3.0,2.0,3.0,1.1,1.0,2.0,1.0,4.0,,,,,,
1630,1.0,3.0,2.0,0.0,0.0,1.0,12.0,2.0,3.0,1.155,1.0,2.0,1.0,4.0,,,,,,
1631,1.0,3.0,0.0,0.0,0.02,1.13008374069296,5.17320725108225,0.0,1.0,1.0,2.0,1.0,1.0,3.0,,,,,,
1632,1.0,6.0,2.0,0.0,0.0,1.0,3.0,2.0,2.0,1.03,2.05173418219646,0.0,0.0,0.0,,,,,,
1633,0.0,15.0,2.0,0.0,0.0,2.0,3.0,2.0,2.0,1.1175,2.0,1.0,1.0,0.0,,,,,,
1634,2.0,6.0,3.0,0.0,0.0,2.0,3.0,3.0,2.0,1.04,2.12780714762891,0.0,0.0,0.0,,,,,,
1635,0.0,3.0,0.0,12.0,0.0072727272727272,0.623100853796338,8.1531745472837,0.0,1.0,1.0,2.0,1.0,1.0,3.0,,,,,,
1636,3.0,3.0,0.0,0.0,0.0,3.0,12.0,5.0,2.0,1.09166666666667,1.9800240167077,0.0,0.0,4.0,,,,,,
1637,2.0,15.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,1.09,2.0,1.0,1.0,0.0,,,,,,
1638,3.0,3.0,0.0,0.0,0.0,3.0,13.0,0.0,2.0,1.07166666666667,1.92676096491228,0.0,0.0,4.0,,,,,,
1639,2.0,3.0,1.0,8.0,0.0366666666666666,1.7796875,8.02243452380952,0.0,1.0,1.01,1.0,1.0,1.0,3.0,,,,,,
1640,3.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,1.02166666666667,2.00677380952381,0.0,0.0,7.0,,,,,,
1641,3.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.035,2.0,1.0,1.0,0.0,,,,,,
1642,0.0,3.0,2.0,0.0,0.0416216216216216,0.470913386619015,5.53157598633135,0.0,1.0,1.0,2.1825,0.0,0.0,3.0,,,,,,
1643,2.0,3.0,1.0,0.0,0.0,2.0,12.0,1.0,2.0,1.04,2.0,1.0,1.0,4.0,,,,,,
1644,1.0,3.0,4.0,24.0,0.0,1.0,12.0,4.0,3.0,1.05,2.0,1.0,1.0,4.0,,,,,,
1645,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,1.17,2.0,1.0,1.0,0.0,,,,,,
1646,2.0,14.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,,,,,,
1647,1.0,15.0,0.0,0.0,0.0406666666666666,1.06883827573393,8.36741368258151,0.0,1.0,1.0,1.90212121212121,0.0,0.0,3.0,,,,,,
1648,3.0,15.0,0.0,0.0,0.0607736185383243,2.44814562466193,2.0,0.0,2.0,1.0,1.945,0.0,0.0,7.0,,,,,,
1649,2.0,3.0,0.0,0.0,0.0,2.0,12.0,0.0,2.0,1.06,2.0,2.0,1.0,4.0,,,,,,
1650,1.15967188051244,3.0,0.0,1.93707727174606,0.0,1.0,3.0,0.0,2.0,1.1425,2.05494698074305,0.0,0.0,0.0,,,,,,
1651,1.0,6.0,3.0,0.0,0.0,1.0,3.0,3.0,2.0,1.105,2.03663980990209,0.0,0.0,0.0,,,,,,
1652,1.0,3.0,0.0,0.0,0.0,1.0,12.0,5.0,3.0,1.035,2.05785281536003,0.0,0.0,4.0,,,,,,
1653,2.0,3.0,1.0,0.0,0.0,1.0,3.0,1.0,2.0,1.02,2.04542461001466,0.0,0.0,3.0,,,,,,
1654,1.0,3.0,4.0,0.0,0.0,1.0,1.0,4.0,2.0,1.04,2.06498905588793,0.0,0.0,7.0,,,,,,
1655,1.0,3.0,3.0,0.0,0.0,1.0,3.0,3.0,2.0,1.02,2.0,1.0,1.0,4.0,,,,,,
1656,2.0,14.0,3.0,0.0,0.0,1.0,3.0,3.0,2.0,1.0875,2.0,3.0,1.0,0.0,,,,,,
1657,1.94291665312477,16.0,0.0,3.49215863453815,2.0,3.0,14.0,0.0,2.0,1.22,2.10962619854372,0.0,0.0,0.0,,,,,,
1658,3.0,15.0,3.0,0.0,0.0,3.0,3.0,3.0,2.0,1.09166666666667,2.0,2.0,1.0,0.0,,,,,,
1659,1.0,3.0,1.0,0.0,0.0,1.0,12.0,1.0,2.0,1.04,1.0,1.0,1.0,4.0,,,,,,
1660,2.0,3.0,0.0,0.0,0.0,2.0,12.0,5.0,2.0,1.08,0.0,3.0,1.0,4.0,,,,,,
1661,2.0,3.0,3.0,0.0,0.0,2.0,12.0,3.0,2.0,1.03,2.1632033531044,0.0,0.0,4.0,,,,,,
1662,1.0,10.0,0.0,0.0,0.0,1.0,12.0,0.0,2.0,1.04,2.10063724220313,0.0,0.0,6.0,,,,,,
1663,2.0,3.0,0.0,5.70262833150785,0.0,1.0,13.0,0.0,3.0,1.14,2.0,2.0,1.0,0.0,,,,,,
1664,2.0,3.0,2.0,0.0,0.0866666666666666,1.69419047619048,6.28421641194055,0.0,1.0,1.01,0.0,1.0,1.0,3.0,,,,,,
1665,1.0,3.0,3.0,5.24328571428571,0.0,1.0,3.0,3.0,7.0,1.085,1.0,7.0,1.0,4.0,,,,,,
1666,3.0,14.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0475,2.09927699059499,0.0,0.0,0.0,,,,,,
1667,2.0,6.0,0.0,1.0,0.0006666666666665,1.97473531699295,8.34986564595985,0.0,1.0,1.0,2.09916666666667,0.0,0.0,3.0,,,,,,
1668,0.0,12.0,0.0,0.0,0.0399999999999999,0.393338423012135,8.05858714047254,0.0,1.0,1.01,1.88348837209302,0.0,0.0,3.0,,,,,,
1669,0.0,3.0,1.0,0.0,0.0,0.0,12.0,1.0,2.0,1.11,2.04233949374821,0.0,0.0,4.0,,,,,,
1670,2.0,3.0,0.0,2.24734338087955,0.0199999999999999,1.90536113398641,6.16286256249628,0.0,1.0,1.0,2.26989583333333,0.0,0.0,3.0,,,,,,
1671,1.0,0.0,1.0,6.09966952129996,0.0,1.0,12.0,1.0,2.0,1.11,1.88099050350935,0.0,0.0,1.0,,,,,,
1672,2.0,3.0,0.0,4.50939257640147,0.0,0.0,3.0,0.0,2.0,1.155,2.0,1.0,1.0,0.0,,,,,,
1673,3.0,14.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0775,2.0,1.0,1.0,0.0,,,,,,
1674,2.0,5.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,1.065,2.05967074584825,0.0,0.0,0.0,,,,,,
1675,3.0,14.0,0.0,0.0,0.040392156862745,2.22161069388381,12.0,0.0,2.0,1.06,1.94130216019399,0.0,0.0,0.0,,,,,,
1676,2.0,3.0,1.0,1.0,0.0,2.0,12.0,1.0,2.0,1.04,2.10873862420883,0.0,0.0,4.0,,,,,,
1677,0.0,3.0,3.0,24.0,0.0,0.0,12.0,3.0,3.0,1.075,2.0,2.0,1.0,4.0,,,,,,
1678,2.0,3.0,0.0,6.91400522875817,0.0,2.0,12.0,0.0,3.0,1.055,2.0,1.0,1.0,4.0,,,,,,
1679,2.0,3.0,1.0,0.0,0.06,1.94169180819181,5.55001677489178,0.0,1.0,1.0,2.0,1.0,1.0,3.0,,,,,,
1680,1.0,15.0,0.0,17.0,0.0,1.0,12.0,0.0,2.0,1.05,2.10004726787746,0.0,0.0,4.0,,,,,,
1681,1.0,3.0,4.0,0.0,0.0,1.0,3.0,4.0,2.0,1.01,2.16373783800948,0.0,0.0,4.0,,,,,,
1682,2.0,3.0,2.0,0.0,0.0,2.0,12.0,2.0,2.0,1.02,1.33243137254902,0.0,0.0,4.0,,,,,,
1683,2.0,6.0,3.0,0.0,0.0,2.0,3.0,3.0,3.0,1.105,2.0,2.0,1.0,0.0,,,,,,
1684,1.0,1.0,0.0,0.0,0.0533333333333333,1.04755865800866,4.77453767066267,0.0,1.0,1.0,2.0,1.0,1.0,3.0,,,,,,
1685,1.23219654317219,3.0,0.0,1.69376241505238,0.106454545454545,1.05278793894384,7.27117425080796,0.0,1.0,1.0,1.99321824835275,0.0,0.0,3.0,,,,,,
1686,0.0,3.0,1.0,17.0,0.0,0.0,3.0,1.0,2.0,1.05,0.0,2.0,1.0,4.0,,,,,,
1687,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,1.13,2.0,3.0,1.0,0.0,,,,,,
1688,0.0,3.0,1.0,0.0,0.0,0.0,12.0,1.0,2.0,1.03,2.06427240966816,0.0,0.0,4.0,,,,,,
1689,1.0,3.0,0.0,24.0,0.0,1.0,12.0,0.0,2.0,1.0,2.10375,0.0,0.0,4.0,,,,,,
1690,2.0,3.0,0.0,17.0,0.0,2.0,12.0,0.0,2.0,1.05,1.0,1.0,1.0,4.0,,,,,,
1691,1.0,3.0,3.0,0.0,0.0,1.0,3.0,3.0,2.0,1.01,2.03361950771459,0.0,0.0,3.0,,,,,,
1692,1.0,6.0,0.0,0.0,0.0,1.0,3.0,5.0,2.0,1.01,2.00634540237164,0.0,0.0,2.0,,,,,,
1693,1.0,3.0,2.0,11.0,0.0,1.0,3.0,2.0,2.0,1.0875,2.0,1.0,1.0,4.0,,,,,,
1694,1.0,3.0,2.0,24.0,0.0042338366240805,1.16590718170143,8.14852173328181,0.0,1.0,1.0,2.07598837209302,0.0,0.0,4.0,,,,,,
1695,1.0,14.0,0.0,0.0,0.0,1.0,13.0,0.0,2.0,1.09,2.01154777881511,0.0,0.0,0.0,,,,,,
1696,3.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0775,2.0,2.0,1.0,0.0,,,,,,
1697,0.0,3.0,0.0,1.0,0.0,1.0,3.0,0.0,2.0,1.265,2.0,2.0,1.0,0.0,,,,,,
1698,1.0,3.0,0.0,8.0,0.0018181818181818,1.29170118770119,7.82153169014085,0.0,1.0,1.0,2.0,1.0,1.0,3.0,,,,,,
1699,1.0,3.0,2.0,0.0,0.0418181818181817,1.13378231268812,7.19864184083891,0.0,1.0,1.0,1.98932170542636,0.0,0.0,3.0,,,,,,
1700,1.0,3.0,3.0,0.0,0.0,1.0,3.0,3.0,2.0,1.05,2.0,1.0,1.0,4.0,,,,,,
1701,0.0,3.0,2.0,0.0,0.0766666666666666,0.566666666666667,6.8778923992674,0.0,1.0,1.0,0.0,1.0,1.0,3.0,,,,,,
1702,1.0,15.0,0.0,0.0,0.0,2.0,13.0,0.0,2.0,1.06,2.11202222222222,0.0,0.0,0.0,,,,,,
1703,0.0,15.0,3.0,0.0,0.0,2.0,3.0,3.0,2.0,1.1175,0.0,1.0,1.0,0.0,,,,,,
1704,0.0,0.0,1.0,0.0,0.0,3.0,12.0,1.0,2.0,1.17,2.01650312195886,0.0,0.0,1.0,,,,,,
1705,0.0,3.0,0.0,8.0,0.0452780146682585,0.776040049622146,8.82017383719518,0.0,1.0,1.0,1.93796296296296,0.0,0.0,3.0,,,,,,
1706,3.0,3.0,1.0,4.583611729525,0.0,3.0,12.0,1.0,2.0,1.12,1.0,4.0,1.0,4.0,,,,,,
1707,0.0,3.0,2.0,0.0,0.0099999999999999,0.475666666666667,6.15780906593407,0.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,
1708,2.0,14.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,1.09166666666667,2.15341978039633,0.0,0.0,0.0,,,,,,
1709,3.0,3.0,2.0,17.0,0.0,3.0,12.0,2.0,2.0,1.13166666666667,2.0,3.0,1.0,4.0,,,,,,
1710,1.0,3.0,3.0,0.0,0.11991341991342,1.2005,6.29679304029304,0.0,1.0,1.0,0.0,1.0,1.0,3.0,,,,,,
1711,3.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,1.15166666666667,1.90087542457542,0.0,0.0,0.0,,,,,,
1712,1.0,3.0,4.0,0.0,0.0,1.0,3.0,4.0,2.0,1.09,2.16046364263963,0.0,0.0,4.0,,,,,,
1713,1.0,3.0,3.0,0.0,0.0,1.0,3.0,3.0,3.0,1.015,2.14165227651215,0.0,0.0,4.0,,,,,,
1714,1.0,3.0,3.0,2.48666819647109,0.0,1.0,3.0,3.0,2.0,1.0875,2.14506932971555,0.0,0.0,4.0,,,,,,
1715,1.0,3.0,4.0,0.0,0.0,1.0,12.0,4.0,2.0,1.12,2.15259892967901,0.0,0.0,4.0,,,,,,
1716,3.0,3.0,1.0,8.0,0.0,3.0,12.0,1.0,2.0,1.13166666666667,2.08351877234197,0.0,0.0,4.0,,,,,,
1717,0.0,3.0,3.0,0.0,0.0,0.0,12.0,3.0,2.0,1.05,1.0,3.0,1.0,4.0,,,,,,
1718,1.0,14.0,3.0,0.0,0.0,2.0,3.0,3.0,2.0,1.04,2.01376321998033,0.0,0.0,0.0,,,,,,
1719,2.0,3.0,2.0,0.0,0.0,0.0,13.0,2.0,2.0,1.32666666666667,2.0,2.0,1.0,0.0,,,,,,
1720,1.0,3.0,0.0,0.0,0.0,1.0,14.0,0.0,3.0,1.08,2.0,3.0,1.0,4.0,,,,,,
1721,1.0,1.0,0.0,12.0,0.213243243243243,1.10014102564103,7.09029166666667,0.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,
1722,0.0,3.0,0.0,0.0,-8.1080975267156e-17,0.543743541390354,6.50299753059118,0.0,1.0,1.04,2.0,1.0,1.0,3.0,,,,,,
1723,1.0,14.0,0.0,17.0,0.0,2.0,3.0,0.0,2.0,1.25,1.0,1.0,1.0,0.0,,,,,,
1724,2.0,3.0,0.0,0.0,0.0,2.0,12.0,5.0,2.0,1.06,2.06250273930596,0.0,0.0,4.0,,,,,,
1725,1.0,3.0,3.0,0.0,0.0,1.0,3.0,3.0,2.0,1.01,2.03721845149233,0.0,0.0,3.0,,,,,,
1726,0.0,3.0,2.0,8.0,0.163731048121292,0.713858145037713,8.42765220411772,0.0,1.0,1.07,1.85865546218487,0.0,0.0,0.0,,,,,,
1727,1.09166999159515,16.0,1.0,2.77958017025717,0.0599999999999999,1.01286928104575,7.90552848626277,0.0,1.0,1.0,1.89909090909091,0.0,0.0,3.0,,,,,,
1728,1.0,6.0,0.0,0.0,0.0399999999999999,0.985346730426884,9.0,0.0,2.0,1.0,2.0,1.0,1.0,4.0,,,,,,
1729,3.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,1.29166666666667,1.0,1.0,1.0,0.0,,,,,,
1730,1.0,14.0,0.0,0.0,0.0406666666666666,1.0883415959041,8.03526464831216,0.0,1.0,1.0,1.90242424242424,0.0,0.0,3.0,,,,,,
1731,0.0,3.0,1.0,0.0,0.0,0.0,12.0,1.0,3.0,1.085,2.0,3.0,1.0,4.0,,,,,,
1732,3.0,3.0,1.0,0.0,0.0,3.0,3.0,1.0,2.0,1.13,2.0,1.0,1.0,0.0,,,,,,
1733,3.0,3.0,0.0,0.0,0.0,3.0,12.0,0.0,2.0,1.09166666666667,1.0,1.0,1.0,4.0,,,,,,
1734,3.0,3.0,0.0,24.0,0.0,1.0,3.0,0.0,2.0,1.24666666666667,1.94540762528907,0.0,0.0,0.0,,,,,,
1735,1.0,6.0,0.0,5.0,0.0866666666666666,1.30154383116883,6.22636363636364,0.0,1.0,1.11,1.0,3.0,1.0,3.0,,,,,,
1736,2.0,3.0,1.0,0.0,0.0666666666666666,1.91496958596959,5.76403571428571,0.0,1.0,1.01,2.0,1.0,1.0,3.0,,,,,,
1737,1.0,1.0,1.0,12.0,0.0,1.0,3.0,1.0,2.0,1.01,2.04768543900864,0.0,0.0,7.0,,,,,,
1738,2.0,1.0,0.0,0.0,0.0,2.0,12.0,5.0,2.0,1.05,1.96120912869716,0.0,0.0,4.0,,,,,,
1739,2.0,3.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,1.06,1.0,1.0,1.0,4.0,,,,,,
1740,1.0,3.0,0.0,0.0,0.0,0.0,13.0,0.0,2.0,1.31,2.0,4.0,1.0,0.0,,,,,,
1741,2.0,3.0,0.0,24.0,0.120487804878049,1.83018392102508,7.9343171729009,0.0,1.0,1.07,1.96929166666667,0.0,0.0,3.0,,,,,,
1742,3.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,1.33416666666667,1.0,1.0,1.0,0.0,,,,,,
1743,1.0,3.0,3.0,0.0,0.0,1.0,12.0,3.0,2.0,1.08,2.02591507594631,0.0,0.0,4.0,,,,,,
1744,3.0,16.0,0.0,5.15069992274706,0.18,2.13726395037795,8.0749330249025,0.0,1.0,1.0,1.99916120721384,0.0,0.0,3.0,,,,,,
1745,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,1.25,1.0,2.0,1.0,0.0,,,,,,
1746,1.0,1.0,0.0,24.0,0.0,1.0,12.0,0.0,2.0,1.07,1.97626800232288,0.0,0.0,0.0,,,,,,
1747,1.0,3.0,3.0,7.34444236393198,0.0,1.0,12.0,3.0,2.0,1.05,2.12864131152703,0.0,0.0,4.0,,,,,,
1748,1.0,3.0,3.0,0.0,0.0,1.0,12.0,3.0,2.0,1.07,2.11386512457244,0.0,0.0,4.0,,,,,,
1749,3.0,3.0,1.0,8.0,0.116666666666667,1.61747664141414,8.82556493506494,0.0,1.0,1.1,0.0,1.0,1.0,0.0,,,,,,
1750,2.0,3.0,0.0,0.0,0.0,0.0,14.0,0.0,2.0,1.155,2.0,2.0,1.0,0.0,,,,,,
1751,3.0,3.0,3.0,24.0,0.0,3.0,12.0,3.0,3.0,1.04666666666667,2.0,2.0,1.0,4.0,,,,,,
1752,1.0,3.0,0.0,0.0,0.0,1.0,12.0,0.0,2.0,1.0,2.15742067067067,0.0,0.0,4.0,,,,,,
1753,2.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.1525,2.0,2.0,1.0,0.0,,,,,,
1754,1.0,15.0,1.0,0.0,0.0,1.0,12.0,1.0,2.0,1.04,2.0136101507805,0.0,0.0,4.0,,,,,,
1755,2.0,3.0,1.0,8.0,0.0,1.0,3.0,1.0,2.0,1.05,2.07720087460334,0.0,0.0,4.0,,,,,,
1756,1.0546225459482,6.0,1.0,1.56492827673329,0.0,1.0,3.0,1.0,2.0,1.03,1.9785983935743,0.0,0.0,7.0,,,,,,
1757,0.0,14.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,1.16,1.0,2.0,1.0,0.0,,,,,,
1758,2.0,3.0,0.0,8.0,0.0216416510318949,1.87306864858645,8.43253362555497,0.0,1.0,1.01,2.15215900701366,0.0,0.0,3.0,,,,,,
1759,2.0,3.0,2.0,0.0,0.0,2.0,12.0,2.0,2.0,1.06,2.0,1.0,1.0,4.0,,,,,,
1760,0.0,14.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,1.18,2.0,1.0,1.0,0.0,,,,,,
1761,1.0,6.0,1.0,0.0,0.0,1.0,3.0,1.0,2.0,1.04,1.95349040833771,0.0,0.0,0.0,,,,,,
1762,1.0,3.0,0.0,5.0,0.304033453033453,1.11354804002256,8.65626405662624,0.0,1.0,1.01,1.80875886524823,0.0,0.0,3.0,,,,,,
1763,2.0,3.0,1.0,0.0,0.0,2.0,12.0,1.0,4.0,1.15,2.0,5.0,1.0,0.0,,,,,,
1764,3.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0775,2.03790534144607,0.0,0.0,0.0,,,,,,
1765,2.0,3.0,1.0,8.0,0.0,2.0,3.0,1.0,2.0,1.08,2.10720924853244,0.0,0.0,4.0,,,,,,
1766,1.0,3.0,0.0,0.0,2.0,1.0,12.0,0.0,2.0,1.1,2.22571968854283,0.0,0.0,4.0,,,,,,
1767,1.0,3.0,2.0,24.0,0.0,1.0,3.0,2.0,2.0,1.06,2.0,2.0,1.0,4.0,,,,,,
1768,1.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,2.0,1.095,2.12177477017365,0.0,0.0,0.0,,,,,,
1769,1.0,3.0,4.0,0.0,0.0,1.0,3.0,4.0,2.0,1.04,2.0,2.0,1.0,7.0,,,,,,
1770,3.0,3.0,2.0,0.0,0.0,3.0,12.0,2.0,2.0,1.13,2.0,1.0,1.0,4.0,,,,,,
1771,2.0,14.0,1.0,0.0,0.0,3.0,3.0,1.0,2.0,1.09166666666667,2.0,2.0,1.0,0.0,,,,,,
1772,1.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0475,1.88924593068952,0.0,0.0,0.0,,,,,,
1773,1.0,3.0,0.0,1.0,0.0052579852579851,1.087901236499,8.31656863041825,0.0,1.0,1.0,1.97333333333333,0.0,0.0,3.0,,,,,,
1774,1.0,3.0,0.0,24.0,0.0,1.0,12.0,0.0,2.0,1.15,2.0,1.0,1.0,0.0,,,,,,
1775,0.0,14.0,0.0,3.51684056619939,0.0,0.0,3.0,0.0,2.0,1.05,1.98391005661006,0.0,0.0,0.0,,,,,,
1776,0.0,3.0,0.0,0.0,0.0469696969696969,0.401135027697997,5.93809897528425,0.0,1.0,1.0,2.21765503875969,0.0,0.0,3.0,,,,,,
1777,1.0,15.0,0.0,0.0,0.0,1.0,12.0,0.0,2.0,1.05,2.11612583864624,0.0,0.0,4.0,,,,,,
1778,1.0,3.0,3.0,8.0,0.0,1.0,3.0,3.0,3.0,1.03,2.0,1.0,1.0,7.0,,,,,,
1779,1.0,3.0,4.0,0.0,0.0,1.0,3.0,4.0,2.0,1.0,2.08710120797285,0.0,0.0,4.0,,,,,,
1780,2.0,3.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,1.20666666666667,2.0,1.0,1.0,4.0,,,,,,
1781,1.0,3.0,1.0,0.0,0.0833192960402262,1.14776091343074,7.10343735887694,0.0,1.0,1.0,2.09037029140014,0.0,0.0,3.0,,,,,,
1782,0.0,3.0,2.0,0.0,0.0,0.0,12.0,2.0,4.0,1.045,2.0,2.0,1.0,4.0,,,,,,
1783,1.0,3.0,3.0,4.92587505733222,0.0,1.0,3.0,3.0,2.0,1.006,2.12337311385895,0.0,0.0,7.0,,,,,,
1784,3.0,14.0,1.0,1.9805122897141,0.213333333333333,1.70742857142857,6.17615517241379,0.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,
