"X","V1_Dir","V1_Action","V1_Lane_Nu","V1_Driver1","V1_Vehicle","V2_Driver1","V2_Dir","V2_Action","V2_Lane_Nu","V2_Driver_","Total_Vehi","Fatalities","Injury_Typ","Injured","Property_D","Crash_Type","Pedalcycli","Pedestrian","Motorcycli","V1_Type"
251,1,5,1,0,203,0.0599999999999999,1.14664186581169,7.75581804945647,0,0,1,1,1.95376851851852,0,0,3,1,1,1,48
252,1,3,1,0,137.270380196123,0.258484848484849,1.28370833333333,6.57832875457875,0,0,1,1,1,1,1,3,1,0,1,39
253,3,3,0,8,0,0,2,3,0,19,3,1.30166666666667,2,1,1,0,1,1,1,39
254,1.98480555555556,14,1,1.54079945799458,153.560632943987,0,3,3,1,55,3,1.23,2,1,1,0,1,1,1,31.6114340269705
255,1,3,0,0,132.632904740648,0,1,12,0,34,2,1.05,2,1,1,4,1,1,1,39
256,2,6,2,0,179.140343474536,0,2,12,2,36,2,1.04,2.04321306985985,0,0,4,1,1,1,7
257,1,3,0,4.85526594142292,194,0,1,12,0,25,2,1.02,2.21847870182556,0,0,4,1,1,1,39
258,3,3,1,0,244,0,0,12,1,0,2,1.01,1.93298882614227,0,0,4,1,1,1,39
259,1,6,0,12,257,0.266666666666667,1.1402713952714,7.41763396286812,0,0,1,1,1,1,1,3,1,1,1,18
260,0,6,1,8,179,0,0,12,1,18,2,1.02,1.83193920280769,0,0,7,1,1,1,12
261,1,14,0,8,115,0,2,3,0,18,2,1.165,1,4,1,0,1,1,1,39
262,1,1,1,0,263,0,1,3,1,53,2,1.04,2,1,1,4,1,1,1,7
263,1,15,0,0,265,0,0,3,0,30,2,1.06,2,2,1,0,1,1,1,39
264,1.56556767733548,15,0,2.11764593291941,180.624109246241,0.140666666666667,1.84024169241114,6.85924638636416,0,0,1,1.11,2,1,1,0,1,0,1,34
265,1.14610611401206,16,0,4.62897356690449,184.78636421091,0,1,12,0,20,2,1.03,2.10679802955665,0,0,4,1,1,1,32.7922800195268
266,2,3,0,0,113.668738875811,0.16,1.86670693277311,6.53938510019392,0,0,1,1.1,1,1,1,0,0,1,1,19
267,0,15,1,0,81,0,1,9,1,52,2,1.17,1.92408633113343,0,0,0,1,1,1,39
268,1,14,0,0,115,0,2,3,0,26,2,1.0475,1.9914251333624,0,0,0,1,1,1,49
269,2,10,1,0,244,0,2,12,1,22,2,1.03,2.02340317582654,0,0,7,1,1,1,18
270,1,6,1,0,115,0,0,3,1,45,2,1.0675,2,2,1,0,1,1,1,39
271,1.33374922248941,8,0,4.62777760841956,173.323148587261,0.101820512820513,1.28018700941876,7.98321428571429,0,0,1,1.01,1.91117553191489,0,0,3,1,1,1,7
272,3,14,0,0,115,0,0,3,0,56,2,1.0975,2,2,1,0,1,1,1,39
273,3,1,0,0,237.557125262199,0,3,6,0,22,2,1.08166666666667,2.06981049653701,0,0,0,1,1,1,39
274,2,6,2,0,267,0,2,3,2,22,2,1.01,1.98699992545315,0,0,4,1,1,1,7
275,1,3,0,0,185,0,1,12,0,33,2,1.08,2,4,1,4,1,1,1,39
276,1,1,0,2.40109085831852,201,0,1,3,0,28,3,1.055,2.06187407407407,0,0,0,1,1,1,39
277,1,3,0,0,0,0,2,13,0,24,2,1.25,0,2,1,0,1,1,1,39
278,1,5,1,2.57568439450748,215,0,1,3,1,19,2,1.065,2.02359756300951,0,0,0,1,1,1,32.9019461279461
279,3,3,0,0,265,0,1,3,0,42,2,1.125,2,2,1,0,1,1,1,34
280,2,3,1,24,244,0.0254836456385954,2,12,1,0,2,1.02,2.10268782446861,0,0,4,1,1,1,38
281,2,3,0,0,185,0,2,12,0,49,2,1.05,2.2325397501565,0,0,4,1,1,1,39
282,1.14324871057615,3,0,3.34635497325431,144.245660467202,0,1,3,0,23,2,1.01,1.8850641025641,0,0,3,1,1,1,30.1268903419788
283,1,6,0,0,179,0.120666666666667,1.14690948637343,7.46073160975238,0,0,1,1,1.87512250161186,0,0,3,1,1,1,11
284,3,3,1,24,35,0,3,3,1,17,2,1.09833333333333,2.01938212373303,0,0,4,1,1,1,39
285,2,3,0,0,115,0,0,13,0,62,2,1.115,1.90318246339313,0,0,0,1,1,1,7
286,3,14,0,0,115,0,1,3,0,19,2,1.065,1.9346532219984,0,0,0,1,1,1,34
287,1,15,0,0,115,0,0,3,0,0,2,1.02,2.08146257631258,0,0,0,1,1,1,39
288,1,1,3,6.87545801486914,201,0,1,3,3,52,2,1.05,2.1066676273165,0,0,7,1,1,1,34
289,1,3,0,0,185,0,1,3,5,46,2,1.02,2.02131824843452,0,0,4,1,1,1,39
290,1,3,1,4.22596222851767,164,0.236666666666667,1.32521296668665,9,1,0,2,1.05,1.73043172690763,0,0,0,1,1,1,7
291,3,3,0,4.41054935038935,40,0.286666666666667,2.11413261708057,9,0,0,2,1.13666666666667,2.029662004662,0,0,0,1,1,1,7
292,3,3,0,4.13513643347865,194,0,2,13,0,53,2,1.12,1.88815170115688,0,0,0,1,1,1,39
293,1,10,2,0,265,0,1,14,2,47,2,1.05,2.0053455499489,0,0,7,1,1,1,7
294,1,3,3,0,162.269159218728,0.161142857142857,1.32020947924624,6.66166666666667,0,0,1,1.05,2,1,1,0,1,0,1,7
295,0,3,3,6.15904100427731,194,0,0,12,3,45,2,1.03,2.07477962360625,0,0,4,1,1,1,30.187079239601
296,2,3,3,0,185,0,2,3,3,43,2,1.05,2,5,1,4,1,1,1,39
297,2,3,1,0,35,0,2,3,1,53,2,1.24666666666667,2,1,1,4,1,1,1,39
298,2,3,0,6.96871418527446,194,0,2,12,0,37,2,1.06,2.12085409502904,0,0,4,1,1,1,27.2222158147387
299,3,14,0,24,115,0,0,3,0,42,2,1.1375,2,1,1,0,1,1,1,39
300,2,3,1,0,185,0,2,3,1,23,2,1.01,2.14960012507422,0,0,4,1,1,1,42
301,2,3,1,0,109.65552599133,0,2,3,1,46,2,1.0275,2.13903030691861,0,0,4,1,1,1,7
302,2,3,0,0,108.45705175971,0,2,3,0,22,2,1.0875,2,3,1,4,1,1,1,49
303,1,6,0,8,17,0.08,1.36007603851257,6.1334,0,0,1,1.06,2,2,1,3,1,1,1,7
304,3,3,0,0,246,0,0,13,0,69,2,1.06,0,1,1,3,1,1,1,30
305,1.60626901075153,14,0,2.58019762468575,162.429018941636,0,1,3,0,58,2,1.145,2.02438528138528,0,0,0,1,1,1,30.6192636984618
306,0,3,1,8,244,0,0,12,1,33,2,1.04,2,2,1,4,1,1,1,39
307,0,6,0,9,179,0.206666666666667,0.834806459594049,8.04137259923175,0,0,1,1,0,1,1,3,1,1,1,39
308,1,3,0,24,0,0,3,13,0,18,2,1.28166666666667,2,1,1,0,1,1,1,49
309,2,3,0,0,0,0,0,3,0,58,2,1.22166666666667,2,1,1,0,1,1,1,7
310,1,3,1,25,194,0,1,12,1,23,2,1.05,2,1,1,4,1,1,1,34
311,1,3,3,7.89152230521417,194,0,1,12,3,30,2,1.06,2.1209886504626,0,0,4,1,1,1,31.0980407464361
312,1,16,0,9.0038869047619,199,0.12,1.23800225259228,9,0,0,2,1.05,1.83483333333333,0,0,0,1,1,1,49
313,1,3,0,0,0,0,2,13,0,47,2,1.165,1.77279088834454,0,0,0,1,1,1,21
314,2,3,2,0,265,0,2,3,2,57,2,1.125,2,1,1,0,1,1,1,12
315,2.03272600175137,3,2,1.93797508317314,126.136603127037,0,2,3,2,20,2,1.016,2.12703974713217,0,0,4,1,1,1,39
316,0,14,0,0,0,0,3,3,0,49,2,1.25,1,1,1,0,1,1,1,39
317,1,14,0,17,0,0,3,3,0,46,2,1.28,0,1,1,0,1,1,1,39
318,2,13,1,11,273,0,1,3,1,22,2,1.11,1.86,0,0,0,1,1,1,20
319,1,0,3,0,266,0.0424598930481283,1.18835359897732,9,3,0,2,1,1.71516666666667,0,0,4,1,1,0,45
320,1,6,0,8,179,0.0416416510318949,1.17338847462022,7.97264827809834,0,0,1,1,2.02309090909091,0,0,3,1,1,1,18
321,2,3,0,8,179,0.0994194288096727,2.08013282558202,9.14788704216269,0,0,1,1.09,2.23156585747314,0,0,0,1,1,1,39
322,3,3,0,0,0,0,1,3,0,54,2,1.28666666666667,2,2,1,0,1,1,1,39
323,1,3,0,0,185,0,1,12,0,0,2,1,2.12705501089325,0,0,4,1,1,1,39
324,1,3,0,0,185,0,1,12,0,66,3,1.03,2,2,1,4,1,1,1,11
325,2,3,0,24,115,0.04,1.70874206349206,6.23763888888889,0,0,1,1.01,2,1,1,3,1,0,1,21
326,1,3,2,3,244,0,1,12,2,37,2,1.03,2,1,1,4,1,1,1,20
327,1,3,1,0,156.506461938362,0.0694848484848484,1.14160839160839,5.49136904761905,0,0,1,1,2,1,1,3,1,1,1,39
328,0,14,0,0,115,0,3,3,0,39,2,1.16166666666667,2,1,1,0,1,1,1,39
329,1,3,0,0,0,0,2,13,0,35,2,1.215,2,2,1,0,1,1,1,7
330,2,14,0,4.24312169457721,136,0,1,3,0,47,2,1.135,1.92940616246499,0,0,0,1,1,1,31.2778199937072
331,3,3,1,0,35,0,3,12,1,41,2,1.23666666666667,2,1,1,4,1,1,1,39
332,2,3,0,0,185,0,2,12,0,0,2,1.01,2.1317568627451,0,0,4,1,1,1,7
333,1,15,0,24,35,0,1,14,0,39,2,1.18,2,2,1,4,1,1,1,39
334,3,3,3,0,162.265507861216,0,3,12,3,50,2,1.1,2,1,1,4,1,1,1,39
335,1,3,1,24,244,0,1,12,1,63,2,1.03,2,1,1,4,1,1,1,39
336,1,3,0,2.83326877729348,194,0.012121212121212,1.13579692695283,8.43595353717816,0,0,1,1,1.92367355727821,0,0,3,1,1,1,39
337,0,6,0,0,0,0,1,3,0,39,2,1.165,2,1,1,0,1,1,1,34
338,2,3,0,24,0,0,0,3,0,50,2,1.35666666666667,2,1,1,0,1,1,1,39
339,0,6,0,0,115,0,2,3,0,20,2,1.12183333333333,2,1,1,0,1,1,1,42
340,2,15,0,0,265,0.156666666666667,1.7377380952381,7.11747134888438,0,0,1,1.06,0,1,1,0,1,0,1,39
341,1,3,0,0,0,0,3,3,0,21,2,1.18766666666667,1.98285425958904,0,0,0,1,1,1,39
342,1,6,0,0,179,-1.19418364086243e-16,1.11024281970676,7.55233096872674,0,0,1,1,2.03598837209302,0,0,3,1,1,1,39
343,1,3,3,0,112.073017542833,0,1,3,3,55,2,1.0575,2,2,1,4,1,1,1,14
344,1,3,1,7,35,0,1,3,1,52,2,1.18,2,1,1,4,1,1,1,39
345,2,3,1,0,119.901275973468,0,2,3,1,47,3,1.01,2.15751296654844,0,0,4,1,1,1,39
346,1,3,2,0,265,0.0866666666666666,1.11031265936581,6.7464242979243,0,0,1,1.06,2,1,1,0,0,1,1,39
347,2,3,0,0,194,0,2,3,0,55,2,1.05,2.1416935483871,0,0,7,1,1,1,34
348,0,3,3,0,185,0,0,12,3,55,2,1.03,2,1,1,4,1,1,1,34
349,1,3,2,0,244,0,1,3,2,33,2,1.03,2,1,1,4,1,1,1,34
350,1,15,0,0,165.135329169555,0,1,14,0,48,2,1.08,2.12594202898551,0,0,4,1,1,1,48
351,2,3,0,0,185,0,2,12,0,24,3,1.045,2.18337033819383,0,0,4,1,1,1,7
352,1,3,0,0,244,0,1,12,0,21,2,1.01,2.18951571150984,0,0,4,1,1,1,39
353,2,3,2,0,143.533106311983,0.106666666666667,1.8033021978022,6.48374206349206,0,0,1,1.01,2,1,1,3,1,0,1,49
354,0,14,0,0,115,0,1,3,0,0,2,1.04,2.09807190345886,0,0,0,1,1,1,39
355,1,3,0,0,184.332195216879,0,1,12,0,0,2,1,2.13705501089325,0,0,4,1,1,1,39
356,2,6,0,0,179,0,2,3,0,48,2,1.05,2,1,1,7,1,1,1,7
357,2,1,2,24,244,0,2,3,2,45,2,1.05,2.10513498522741,0,0,7,1,1,1,34
358,2,14,2,0,198.637273479327,0,2,13,2,34,2,1.06,1.98720836701159,0,0,6,1,1,1,18
359,3,10,0,0,179,0,3,12,0,35,2,1.10166666666667,2.11348978981256,0,0,7,1,1,1,11
360,2,14,0,0,115,0,3,3,0,0,2,1.09166666666667,2.0357422248937,0,0,0,1,1,1,7
361,2,3,3,0,265,0,2,3,3,27,3,1.07,2.01169854278347,0,0,0,1,1,1,34
362,0,3,0,0,0,0,1,13,0,46,2,1.23,0,1,1,0,1,1,1,39
363,2,3,0,0,167.7335207735,0,2,12,0,0,3,1.015,2.1491935483871,0,0,4,1,1,1,39
364,3,3,3,0,35,0,3,3,3,62,2,1.25666666666667,1,1,1,4,1,1,1,39
365,1,3,4,0,143.416200434918,0,1,12,4,31,2,1.06,2,1,1,4,1,1,1,34
366,3,15,1,0,127,0,0,3,1,21,2,1.026,1.92792567571916,0,0,0,1,1,1,39
367,2,6,1,8,132,0,2,3,1,31,2,1.13,2,1,1,6,1,1,1,34
368,0,15,0,0,136,0.0508333333333333,1.91907944595679,5.63387968353486,0,0,1,1.11,2,1,1,0,0,1,1,32.1315594034521
369,1,14,0,0,203,0,1,3,0,0,2,1.035,1.94310523197521,0,0,0,1,1,1,7
370,1,3,1,0,185,0,1,3,1,21,2,1.006,2.12690850861852,0,0,4,1,1,1,49
371,3,3,3,0,185,0,1,12,3,21,2,1.03,2.0338935751591,0,0,4,1,1,1,37
372,2,3,3,0,191.820428069228,0,2,3,3,31,2,1.02,2.05361927308857,0,0,3,1,1,1,39
373,2,3,3,0,185,0,2,12,3,20,2,1.02,2,1,1,4,1,1,1,39
374,3,14,0,0,115,0,0,3,0,50,2,1.1725,2,3,1,0,1,1,1,38
375,1,3,1,0,185,0,1,12,1,24,3,1.035,2,1,1,4,1,1,1,21
376,2,3,4,2.54622844951234,102.722167566223,0,2,3,4,26,2,1.0875,2,1,1,4,1,1,1,7
377,0,0,0,7.67172648722246,200,0.128521257911502,1.07282609277625,9,0,0,2,1.07,1.95692553191489,0,0,1,1,1,1,7
378,3,3,2,0,139.838024725759,0,3,12,2,63,2,1.06,2.01926154518465,0,0,4,1,1,1,39
379,3,12,1,0,185,0,3,3,1,62,2,1.08,2,1,1,4,1,1,1,38
380,2,3,0,0,35,0,2,12,0,62,2,1.18666666666667,2,1,1,4,1,1,1,7
381,1,3,2,0,35,-9.88445436611585e-17,1,12,2,0,3,1.055,1.930788039513,0,0,4,1,1,1,39
382,2,3,2,0,138.708184153084,0,2,12,2,66,2,1.05,2,2,1,4,1,1,1,21
383,2,3,3,0,35,0,2,12,3,45,2,1.13666666666667,2.08259997447159,0,0,4,1,1,1,39
384,1,1,1,2.84929022351018,267,0,1,3,1,47,2,1.01,2.07959570985814,0,0,7,1,1,1,39
385,2,3,0,0,35,0,2,12,5,24,2,1.11666666666667,2.06023150657099,0,0,4,1,1,1,39
386,2,3,0,4.47553518775391,11,0.00666666666666657,1.57122787706903,9,0,0,3,1.10666666666667,1.90777777777778,0,0,3,1,1,1,39
387,1,3,0,3.03581671258496,234,0.0914568764568764,1.20457043122633,8.10832682539229,0,0,1,1,1.88917553191489,0,0,3,1,1,1,7
388,1,12,0,0,185,0,1,12,0,0,2,1,2.05888888888889,0,0,4,1,1,1,39
389,1,3,0,17,35,0,1,12,0,31,2,1.1,2.15613728085199,0,0,4,1,1,1,21
390,1,3,0,0,0,0,2,13,0,28,2,1.29,2,1,1,0,1,1,1,39
391,1,3,0,0,265,0,1,12,0,55,2,1.06,2,1,1,4,1,1,1,34
392,2,3,2,0,200.273024624124,0,2,3,2,26,2,1.03,2.09487324134254,0,0,3,1,1,1,14
393,2,3,1,0,185,0,2,3,1,59,2,1.03,2.10105674974849,0,0,4,1,1,1,34
394,2,1,1,6.2497424613437,194,0,2,3,1,24,2,1.03,1.97996598576183,0,0,7,1,1,1,31.8808345825191
395,2,3,0,0,156.153373372454,0,2,12,0,44,2,1.06,2.20088390600066,0,0,4,1,1,1,34
396,2,3,0,0,232,0.00666666666666651,1.90858181339812,7.35276777248404,0,0,1,1,1.96487726098191,0,0,3,1,1,1,39
397,3,3,0,8,244,0,3,12,0,25,2,1.07166666666667,2.16735378223454,0,0,4,1,1,1,39
398,2,3,1,8,244,0,2,12,1,34,2,1.08,2,1,1,4,1,1,1,34
399,3,3,0,2.01253144747842,179,0,3,12,0,49,3,1.06,2.19150948589532,0,0,4,1,1,1,49
400,1.98919433465086,3,1,2.12318810161679,124.31933962996,0,2,12,1,38,2,1.06,2,1,1,4,1,1,1,20
401,2,3,1,0,172,0.04,1.82051215451215,5.24489772727273,0,0,1,1.01,1,2,1,3,1,1,1,7
402,0,3,1,0,171.818349372849,0,0,12,1,58,3,1.03,2,1,1,4,1,1,1,7
403,0,3,0,8,98,0.176666666666667,0.908206255876199,7.23807566069906,0,0,1,1,3,0,1,3,1,1,1,39
404,2,3,0,8,0,0,1,13,0,24,2,1.40666666666667,2,1,1,0,1,1,1,39
405,0,15,0,0,115,0,2,3,0,20,2,1.14183333333333,2,3,1,0,1,1,1,39
406,0,0,1,1,194,0.0866666666666666,0.984647435897436,9,1,0,2,1.1,2,1,1,1,1,0,1,34
407,0,0,1,1,194,0.0399999999999999,0.947900179800336,8.55568630649033,0,0,1,1,1.93685185185185,0,0,3,1,1,1,34
408,1,14,1,0,115,0,2,3,1,33,2,1.0775,2,2,1,0,1,1,1,39
409,1,3,0,0,244,0,2,12,0,30,2,1.05,2.13408077719128,0,0,4,1,1,1,49
410,1,3,4,0,35,0,1,12,4,35,3,1.105,2.03233713500685,0,0,4,1,1,1,34
411,1,3,1,0,185,0,1,12,1,30,2,1.04,1.99220808139892,0,0,4,1,1,1,7
412,0,3,2,5.62730140692641,244,0,0,12,2,32,2,1.09,2,3,1,4,1,1,1,7
413,1,1,2,0,267,0,1,3,2,20,2,1.05433333333333,2,1,1,0,1,1,1,39
414,2,3,1,0,185,0,2,12,1,44,2,1.04,2,1,1,4,1,1,1,7
415,2,3,0,1.66864282895618,179,0.00666666666666651,1.9572705789238,7.99088210860673,0,0,1,1,2.17223837209302,0,0,3,1,1,1,38
416,0,3,3,0,185,0,0,3,3,18,2,1,2.04432368792256,0,0,4,1,1,1,39
417,1,16,0,0,265,0,1,15,5,38,2,1.12,2.07494143684031,0,0,7,1,1,1,39
418,1,3,2,0,35,0,1,12,2,34,2,1.15,2,1,1,4,1,1,1,39
419,2,3,3,0,133.679117840764,0,2,12,3,28,3,1.065,1,1,1,4,1,1,1,39
420,2,3,1,2.15507080188638,179,0,2,12,1,43,2,1.03,2.10830951503066,0,0,7,1,1,1,39
421,2,1,0,0,267,0,2,3,0,0,2,1.035,2.12,0,0,0,1,1,1,7
422,1,3,0,0,185,0,1,12,0,49,2,1.05,2,1,1,4,1,1,1,39
423,1,15,0,0,115,0,0,3,0,62,2,1.115,2,2,1,0,1,1,1,7
424,1,3,0,0,174.057261757047,0,1,12,0,43,2,1.05,2.21477490339797,0,0,4,1,1,1,39
425,1,3,1,1.04752362998267,35,0,1,12,1,71,2,1.15,2.1102775947601,0,0,4,1,1,1,39
426,1,3,3,0,176.567859080401,0,1,12,3,32,2,1.03,2,1,1,4,1,1,1,39
427,2,3,2,0,244,0,2,3,2,18,2,1,2.03396831856074,0,0,4,1,1,1,49
428,2,3,4,1.62459510355999,35,0,2,3,4,56,2,1.18666666666667,2.15416605272786,0,0,4,1,1,1,38
429,2,6,2,0.809126773324203,35,0,2,12,2,56,2,1.15666666666667,2.07968609680804,0,0,4,1,1,1,7
430,3,0,1,5.61353236274467,200,0,3,12,1,67,2,1.15,1.98105871103461,0,0,0,1,1,1,38
431,3,3,3,0,165.363315479452,0.0833333333333333,2.37812075503799,6.33746770166945,0,0,1,1,2.16918626051874,0,0,3,1,1,1,48
432,1,3,3,0,35,0,1,12,3,24,3,1.085,2.05893270106859,0,0,4,1,1,1,39
433,1,3,0,8,179,0.0228571428571428,1.19471583971584,7.62601780125196,0,0,1,1,1,1,1,3,1,1,1,34
434,1,0,0,0,266,0,1,12,0,25,2,1.155,2,1,1,1,1,1,1,34
435,2,3,2,0,102,0.110666666666667,1.80406593406593,6.12465811965812,0,0,1,1.04,1,3,1,3,0,0,1,38
436,2,6,0,0,115,0.0873333333333333,1.8198779097846,5.07150793650794,0,0,1,1.02,1,1,1,3,0,1,1,7
437,0,14,0,0,115,0,3,3,0,45,2,1.23,2,2,1,0,1,1,1,7
438,0,14,0,0,115,0,3,3,0,65,2,1.27,2,1,1,0,1,1,1,34
439,2,3,3,0,185,0,2,12,3,20,2,1.02,2,1,1,4,1,1,1,39
440,1,6,1,0,179,0,1,3,1,25,2,1.01,2.00150529488555,0,0,6,1,1,1,7
441,1,3,1,0,185,0,1,12,1,41,2,1.03,2.15948205070633,0,0,4,1,1,1,39
442,1,15,0,0,79,0,2,3,0,40,2,1.2075,2,1,1,2,1,1,1,49
443,3,0,1,24,266,0.381578947368421,1.69522567016317,8.05976149068323,0,0,1,1.09,0,1,1,0,0,1,1,7
444,0,3,0,0,115,0,2,3,0,53,2,1.0775,2.08690532073484,0,0,0,1,1,1,39
445,0,3,0,0,185,0,0,12,0,0,3,1.005,2.04521853146853,0,0,4,1,1,1,38
446,3,3,0,3.943693683568,136,0.0966666666666666,2.20420902080106,6.92723562603247,0,0,1,1,2.0971355661882,0,0,3,1,0,1,28.9236138798164
447,1.08952380952381,3,2,2.27882450927894,148.561258348469,0,1,12,2,44,2,1.03,2,2,1,4,1,1,1,49
448,2,3,1,0,185,0,2,3,1,45,2,1.04,2,1,1,4,1,1,1,39
449,0,14,1,0,115,0,3,3,1,28,2,1.16166666666667,1.86983413123312,0,0,0,1,1,1,6
450,0,14,0,0,115,0,3,3,0,0,2,1.08166666666667,2.07801732503075,0,0,0,1,1,1,39
451,0,3,2,0,244,0,0,12,2,26,2,1.03,1,1,1,4,1,1,1,39
452,1,3,0,0,244,0,1,12,0,32,2,1.06,2.14307812297328,0,0,4,1,1,1,34
453,3,3,0,17,84.2986416899616,0,0,13,0,46,2,1.43666666666667,2,1,1,0,1,1,1,37
454,1,1,1,0,267,0,1,3,1,72,2,1.05,2.10003301139115,0,0,0,1,1,1,39
455,1,3,4,1.42673380367599,35,0.0469090909090908,1.21479736431517,7.73423005115535,0,0,1,1.04,2.14867857142857,0,0,3,1,1,1,46
456,2,3,1,0,109.620032388483,0,2,3,1,35,3,1.0325,2.12417181687233,0,0,4,1,1,1,21
457,1,3,0,0,179,0.0919246519246518,1.13731865270675,6.5322261873076,0,0,1,1,1.9764585449723,0,0,3,1,1,1,19
458,0,1,3,0,267,0,0,3,3,29,2,1.04,2.08072736118728,0,0,0,1,1,1,39
459,2,3,3,0,35,0.14,2,15,3,0,3,1.20666666666667,2,1,1,4,1,1,1,20
460,3,3,1,0,35,0,3,12,1,55,2,1.18666666666667,2.05095541132174,0,0,4,1,1,1,34
461,2,3,0,0,179,0.00666666666666651,1.93894345270387,7.09968736898307,0,0,1,1,2.14321059431525,0,0,3,1,1,1,39
462,2,15,2,0,115,0,2,3,2,41,2,1.0725,2.11927477017365,0,0,0,1,1,1,38
463,1,3,0,0,179,0.0359246519246518,1.07046271300759,9,0,0,2,1.04,1.88125,0,0,0,1,1,1,39
464,3,6,1,0,115,0,3,3,1,33,2,1.07166666666667,2.0992534550397,0,0,0,1,1,1,39
465,3,3,2,8,244,0,3,12,2,31,3,1.11666666666667,2,1,1,4,1,1,1,39
466,1.39635738068109,14,0,4.02618149080352,174.631707626179,0.120666666666667,1.44748991864428,8.8900637414229,0,0,1,1.08,1.86,0,0,0,1,1,1,34
467,2,14,0,0,115,0,1,3,0,0,2,1.02,2.03413359177055,0,0,0,1,1,1,39
468,2,3,1,0,185,0,2,12,1,45,2,1.04,2,2,1,4,1,1,1,39
469,2,3,1,0,35,0,2,3,1,26,2,1.19666666666667,2,1,1,4,1,1,1,39
470,2,3,2,0.91263987990939,35,0,2,3,2,40,2,1.11666666666667,2.12981246581134,0,0,4,1,1,1,7
471,2,1,3,0,267,0,2,3,3,34,2,1.01,2.15473905588793,0,0,7,1,1,1,39
472,2,1,3,1.37268059739022,267,0,2,3,3,34,2,1.03,2.02736103656426,0,0,6,1,1,1,0
473,2,3,1,0,92.7223851092002,0,2,3,1,23,3,1.07916666666667,2.08704629988177,0,0,4,1,1,1,39
474,1,15,0,0,179.262468190707,0,1,12,0,43,2,1.05,2,1,1,4,1,1,1,39
475,1,6,3,24,179,0,1,3,3,49,2,1.14,2,1,1,0,1,1,1,38
476,1,6,2,0,210.69323116213,0,1,3,2,34,2,1.01,2.09654749744637,0,0,7,1,1,1,48
477,1,16,1,5.99934565407294,194,0,1,3,1,23,2,1,1.51034803921569,0,0,7,1,1,0,28
478,0,15,1,7.70108924443649,157,0.110487804878049,0.920536270918624,8.38343019480519,0,0,1,1.02,1.83748837209302,0,0,3,1,1,1,39
479,2,3,2,11.2672492646255,197,0,2,12,2,24,3,1.065,2.09173886815989,0,0,4,1,1,1,39
480,1,14,2,0,221,0,2,3,2,26,2,1.165,1,3,1,0,1,1,1,35
481,1,14,0,0,115,0,2,3,0,44,2,1.0575,1.77659416650912,0,0,0,1,1,1,39
482,1,3,0,6.40353102076468,259,0.107944681334925,1.14025266872718,8.09193574195708,0,0,1,1,1.95925689061154,0,0,3,1,1,1,39
483,2,15,2,0,115,0,3,3,2,27,2,1.11166666666667,2,1,1,0,1,1,1,39
484,1,14,0,0,115,0,2,3,0,59,2,1.11,1,1,1,0,1,1,1,39
485,0,3,1,0,185,0,0,12,1,31,3,1.055,2,1,1,4,1,1,1,34
486,1,3,3,0,185,0,1,12,3,43,2,1.03,2,1,1,4,1,1,1,39
487,3,6,1,0,179,0,0,12,1,18,2,1.08,2,2,1,0,1,1,1,49
488,1,3,4,0,35,0,1,3,4,20,2,1.066,2.12487011756567,0,0,4,1,1,1,39
489,1,3,1,0,35,0,1,12,1,0,2,1.05,1.97577798798941,0,0,4,1,1,1,39
490,1,1,1,0,267,0,1,3,1,35,2,1.04,2.07920317456132,0,0,0,1,1,1,48
491,0,15,0,24,212,0.370487804878049,1.12191807631206,9,0,0,2,1.02,1.80833333333333,0,0,3,1,1,1,39
492,2,1,0,0,244,0,2,12,0,46,2,1.06,2.16692406388199,0,0,4,1,1,1,34
493,3,3,1,0,244,0,3,12,1,63,2,1.12,2,1,1,4,1,1,1,34
494,3,10,1,3.56717948717949,194,0,3,13,1,54,2,1.09,2.02612421517054,0,0,0,1,1,1,39
495,3,3,0,0,0,0,2,3,0,61,2,1.32666666666667,2,1,1,0,1,1,1,39
496,2,3,0,8,179,0.1775,1.85756944444444,6.53906944444444,0,0,1,1.02,2,1,1,3,1,1,1,7
497,3,10,1,0,165.684225784526,0,3,3,1,55,2,1.19,2,2,1,0,1,1,1,34
498,2,3,4,0,35,0,2,12,4,54,2,1.15666666666667,2.12945700483303,0,0,4,1,1,1,38
499,2,3,1,0,138.739169976911,0,2,12,1,54,2,1.04,2.15973424290443,0,0,4,1,1,1,7
500,2,3,0,0,185,0,2,12,5,38,2,1.04,2.10172234906183,0,0,4,1,1,1,39
501,1,3,0,0,185,0,1,12,0,40,2,1.05,2.22077490339797,0,0,4,1,1,1,39
502,0,3,0,8,185,0,0,3,0,28,2,1.08,2,2,1,4,1,1,1,7
503,0,15,2,0,194,0.293333333333333,0.817793650793651,6.22578017241379,0,0,1,1.02,1,1,1,3,1,0,1,30.8513461951764
504,2,3,0,0,124,0,3,3,0,23,2,1.20166666666667,1,6,1,0,1,0,1,7
505,0,14,0,1,115,0,3,3,0,20,2,1.196,2,1,1,0,1,1,1,39
506,1,3,1,0,179,0,1,12,1,32,2,1.125,2,2,1,0,1,1,1,38
507,3,3,0,0,153.756162916649,0,3,12,0,38,2,1.12166666666667,2.15246064850086,0,0,4,1,1,1,12
508,1,3,0,20,124,0,3,3,0,18,2,1.14666666666667,2,1,1,0,1,1,1,39
509,2,1,3,24,267,0,2,3,3,78,2,1.1,2,1,1,7,1,1,1,38
